exercice,code_produit,sous-branche,date_survenance,log_règlement
2016,VM,Risque simple,2012,8.899698052189136
2021,IM,Incendie,2021,9.58304190136142
2018,RG,Responsabilité Civile,2017,10.112173494461404
2023,IM,Incendie,2019,9.582800078470363
2020,RG,Responsabilité Civile,2019,10.111964472716902
2015,IN,Incendie,2015,9.582786297627113
2020,IN,Incendie,2019,9.58274357580611
2020,IM,Incendie,2019,9.58274357580611
2019,IN,Incendie,2019,9.5827180796562
2021,MI,Incendie,2021,9.582711877791711
2017,VM,Risque simple,2016,8.900126351017315
2023,IN,Incendie,2022,9.582689137292846
2020,IN,Incendie,2019,9.58253889918584
2015,VM,Risque simple,2013,8.900495850036757
2021,RG,Responsabilité Civile,2021,10.111842286376898
2021,IN,Incendie,2019,9.582508573160387
2022,IN,Incendie,2021,9.582324529598756
2017,IN,Incendie,2017,9.582254901293235
2016,IN,Incendie,2016,9.5821225252043
2014,VM,Risque simple,2014,8.900658059244735
2021,IN,Incendie,2019,9.581903928408666
2018,IM,Incendie,2018,9.581903928408666
2016,RG,Responsabilité Civile,2016,10.11151746604029
2020,MI,Incendie,2019,9.581903928408666
2016,IN,Incendie,2016,9.581903928408666
2021,IN,Incendie,2021,9.581903928408666
2019,RG,Responsabilité Civile,2018,10.110664310328259
2017,IN,Incendie,2016,9.581903928408666
2018,IM,Incendie,2017,9.581903928408666
2018,IN,Incendie,2018,9.581903928408666
2020,VM,Risque simple,2020,8.901159514565762
2021,IN,Incendie,2021,9.581903928408666
2023,IN,Incendie,2018,9.581903928408666
2018,IN,Incendie,2018,9.581903928408666
2020,IM,Incendie,2019,9.581903928408666
2016,IN,Incendie,2016,9.581903928408666
2019,MI,Incendie,2018,9.581903928408666
2017,IN,Incendie,2016,9.581898411152066
2022,RG,Responsabilité Civile,2019,10.110501721920453
2016,IN,Incendie,2016,9.5818604791889
2015,VM,Risque simple,2014,8.901700204932924
2017,RG,Responsabilité Civile,2017,10.110501721920453
2019,VM,Risque simple,2012,8.901781895936749
2018,BG,Risque simple,2018,8.901785980311766
2022,IM,Incendie,2022,9.581792887761123
2021,IN,Incendie,2020,9.581777023804893
2021,IM,Incendie,2020,9.581745295137418
2017,IN,Incendie,2017,9.581697010450897
2015,IN,Incendie,2015,9.58166320978309
2022,IM,Incendie,2020,9.581616990694252
2015,VM,Risque simple,2015,10.201079732259842
2021,IN,Incendie,2010,9.581532825075582
2015,IN,Incendie,2010,9.58151833683641
2021,IN,Incendie,2021,9.581405183366376
2019,IM,Incendie,2019,9.58137965306933
2014,IN,Incendie,2014,9.58134446159146
2021,RG,Responsabilité Civile,2021,10.110501721920453
2023,BG,Risque simple,2023,8.902576673311644
2019,IM,Incendie,2019,9.581283046045924
2019,IN,Incendie,2019,9.581262343326621
2015,IN,Incendie,2015,9.581214035314728
2017,IN,Incendie,2014,9.581176767539548
2018,IN,Incendie,2017,9.581125004436483
2021,IM,Incendie,2021,9.581062885175765
2016,MI,Incendie,2014,9.58098488552845
2015,IN,Incendie,2014,9.580815750350725
2022,BG,Risque simple,2022,8.902933029236092
2019,RG,Responsabilité Civile,2018,10.109281465515226
2018,VM,Risque simple,2018,8.90336266368633
2019,IM,Incendie,2018,9.58057200731268
2017,IN,Incendie,2016,9.580529190786324
2015,IN,Incendie,2015,9.580523665939708
2020,IM,Incendie,2018,9.580472559661429
2020,IN,Incendie,2019,9.58031922515361
2021,IM,Incendie,2020,9.580317843654782
2018,IN,Incendie,2017,9.579990374593882
2016,RG,Responsabilité Civile,2015,10.109281465515226
2019,IN,Incendie,2019,9.579980700881297
2018,MH,Risque simple,2018,8.903815211722922
2018,IN,Incendie,2017,9.579976554975827
2019,IN,Incendie,2019,9.579951679182047
2020,IN,Incendie,2019,9.579778222419856
2020,IN,Incendie,2019,9.579778222419856
2014,VM,Risque simple,2014,8.903946996517185
2016,RG,Responsabilité Civile,2015,10.109281465515226
2016,RG,Responsabilité Civile,2016,10.109281465515226
2021,IN,Incendie,2021,9.579499661162746
2014,IN,Incendie,2012,9.579355857244671
2022,IM,Incendie,2022,9.579277724330865
2018,IM,Incendie,2018,9.579243841789188
2014,IN,Incendie,2014,9.579083402739084
2022,IN,Incendie,2022,9.578873133289077
2019,IN,Incendie,2017,9.578839928807577
2021,IM,Incendie,2021,9.578743767943521
2019,IN,Incendie,2018,9.578741692427245
2023,IM,Incendie,2022,9.578720937027555
2021,IM,Incendie,2020,9.57870433239763
2017,IN,Incendie,2017,9.578678041169695
2022,IM,Incendie,2022,9.578502287313212
2017,IN,Incendie,2016,9.578437236715587
2022,RG,Responsabilité Civile,2021,10.109077944602749
2022,RG,Responsabilité Civile,2021,10.108603987401494
2022,IN,Incendie,2022,9.578432392352852
2022,IM,Incendie,2022,9.578432392352852
2022,IN,Incendie,2021,9.578432392352852
2022,IN,Incendie,2021,9.57838256325971
2015,VM,Risque simple,2015,8.90481335471677
2020,IM,Incendie,2019,9.578345881923966
2021,IN,Incendie,2021,9.578266285718932
2021,IM,Incendie,2020,9.578237214221042
2014,IN,Incendie,2013,9.578154148141236
2023,RG,Responsabilité Civile,2023,10.108467133222666
2023,IM,Incendie,2022,9.578139610867838
2019,IN,Incendie,2016,9.578067613636932
2022,MI,Incendie,2021,9.577618898699106
2022,IN,Incendie,2020,9.577567643749356
2022,MP,Risque simple,2021,10.196306409093062
2023,IM,Incendie,2022,9.577530239830669
2023,RG,Responsabilité Civile,2018,10.108467133222666
2017,IN,Incendie,2017,9.577522620342371
2022,IM,Incendie,2022,9.57751569348445
2023,IM,Incendie,2023,9.577514308107109
2017,VM,Risque simple,2016,8.90581457036836
2023,IN,Incendie,2022,9.577445036792817
2019,IN,Incendie,2018,9.577436031169498
2014,IN,Incendie,2012,9.577313408074287
2018,IN,Incendie,2017,9.576895545301133
2016,IN,Incendie,2016,9.576815140393062
2018,IN,Incendie,2018,9.576752059603534
2016,VM,Risque simple,2015,8.906364947512593
2020,IM,Incendie,2020,9.57667718932665
2019,MI,Incendie,2018,9.576600233478125
2019,IN,Incendie,2019,9.576596073533812
2020,IN,Incendie,2020,9.576593993555168
2020,VM,Risque simple,2019,8.906669829075243
2021,IM,Incendie,2021,9.576388747720555
2023,IM,Incendie,2022,9.576353380163212
2018,IM,Incendie,2018,9.576320785424347
2019,IN,Incendie,2019,9.576247269985378
2021,IN,Incendie,2021,9.575953847943532
2014,IN,Incendie,2014,9.575881693165952
2022,MI,Incendie,2021,9.575856715299116
2023,RG,Responsabilité Civile,2022,10.10816240247925
2023,IN,Incendie,2017,9.575677688993569
2021,IN,Incendie,2020,9.575667973471008
2020,MI,Incendie,2018,9.57561037236283
2015,VM,Risque simple,2015,8.907016603534444
2018,IM,Incendie,2018,9.575597186100278
2018,IN,Incendie,2016,9.575341060515438
2018,IN,Incendie,2018,9.57522651158643
2017,IM,Incendie,2016,9.575060565926657
2019,IM,Incendie,2018,9.575007096396465
2019,MP,Risque simple,2016,8.907365965546099
2020,IN,Incendie,2020,9.574983485564092
2015,IN,Incendie,2014,9.574983485564092
2023,IM,Incendie,2020,9.574983485564092
2022,IN,Incendie,2021,9.574983485564092
2014,IN,Incendie,2013,9.574983485564092
2019,MI,Incendie,2018,9.574983485564092
2023,MI,Incendie,2022,9.574983485564092
2022,IN,Incendie,2022,9.574983485564092
2015,IN,Incendie,2015,9.574983485564092
2016,VM,Risque simple,2015,8.907739566577035
2022,RG,Responsabilité Civile,2022,10.108141622001165
2019,MI,Incendie,2018,9.574983485564092
2018,VM,Risque simple,2018,8.908148202051468
2020,IN,Incendie,2020,9.574983485564092
2018,RG,Responsabilité Civile,2011,10.107652137252535
2015,IN,Incendie,2014,9.574983485564092
2019,MH,Risque simple,2017,8.9082888855571
2014,IN,Incendie,2013,9.574983485564092
2014,RG,Responsabilité Civile,2006,10.107244390050148
2023,IM,Incendie,2023,9.574861255872126
2017,IN,Incendie,2016,9.574747346574364
2017,IN,Incendie,2014,9.574729286591603
2017,VM,Risque simple,2017,8.90863780344187
2019,IM,Incendie,2019,9.57468830311315
2014,IN,Incendie,2013,9.574288799881414
2022,RG,Responsabilité Civile,2022,10.107244390050148
2022,IM,Incendie,2022,9.574016351373887
2017,RG,Responsabilité Civile,2017,10.106428396532818
2023,IN,Incendie,2023,9.573916944789405
2014,IN,Incendie,2013,9.573818223576637
2014,VM,Risque simple,2014,8.909192035014001
2019,RG,Responsabilité Civile,2019,10.106428396532818
2023,RG,Responsabilité Civile,2023,10.106428396532818
2021,RG,Responsabilité Civile,2021,10.106428396532818
2023,MH,Risque simple,2022,8.909235279192261
2016,RG,Responsabilité Civile,2016,10.106428396532818
2018,MH,Risque simple,2018,8.909235279192261
2016,RN,Responsabilité Civile,2016,8.909235279192261
2014,RG,Responsabilité Civile,2013,10.106428396532818
2019,IM,Incendie,2019,9.57366942812422
2023,RG,Responsabilité Civile,2022,10.106428396532818
2018,IN,Incendie,2017,9.573648567179108
2014,RG,Responsabilité Civile,2013,10.106428396532818
2014,RN,Responsabilité Civile,2012,8.909235279192261
2014,MH,Risque simple,2014,10.192343935215678
2018,RG,Responsabilité Civile,2018,10.106428396532818
2017,RG,Responsabilité Civile,2016,10.106428396532818
2022,IM,Incendie,2021,9.573599194541899
2019,MH,Risque simple,2018,10.188666494769791
2021,IN,Incendie,2020,9.573383595310823
2015,IN,Incendie,2015,9.573327949253123
2018,IN,Incendie,2018,9.573245865665552
2019,RG,Responsabilité Civile,2018,10.106428396532818
2023,IM,Incendie,2023,9.572698933516731
2019,RG,Responsabilité Civile,2019,10.106428396532818
2023,IM,Incendie,2023,9.572698933516731
2018,RG,Responsabilité Civile,2018,10.106428396532818
2019,RG,Responsabilité Civile,2019,10.106428396532818
2022,MP,Risque simple,2022,8.909235279192261
2016,RG,Responsabilité Civile,2013,10.105611736626262
2019,RG,Responsabilité Civile,2018,10.105611736626262
2019,RG,Responsabilité Civile,2019,10.105203156436717
2017,IN,Incendie,2017,9.572530479403024
2023,IM,Incendie,2023,9.572431621215015
2023,RG,Responsabilité Civile,2023,10.104385494903019
2017,IN,Incendie,2017,9.57242674767129
2019,RG,Responsabilité Civile,2019,10.103362476910984
2016,IN,Incendie,2015,9.57242605144882
2019,IM,Incendie,2018,9.572397505910155
2017,MI,Incendie,2016,9.572201842602215
2023,IN,Incendie,2022,9.572187218539852
2016,IN,Incendie,2015,9.572146827161317
2018,IN,Incendie,2017,9.57203051873492
2020,IN,Incendie,2020,9.571995693221186
2018,RG,Responsabilité Civile,2017,10.103157747664696
2020,IN,Incendie,2019,9.5719887279729
2020,IN,Incendie,2019,9.5719887279729
2019,RG,Responsabilité Civile,2019,10.102359722529616
2020,IN,Incendie,2019,9.5719887279729
2016,VM,Risque simple,2014,8.90945147203712
2017,IN,Incendie,2017,9.571965742309336
2021,IN,Incendie,2021,9.571960169947692
2022,IN,Incendie,2022,9.571853592555165
2020,IN,Incendie,2020,9.57172122573167
2020,IM,Incendie,2020,9.571678028555365
2020,IM,Incendie,2020,9.571678028555365
2019,IN,Incendie,2018,9.57164179722669
2021,MI,Incendie,2021,9.57137141432662
2023,RG,Responsabilité Civile,2012,10.102338411281293
2016,RG,Responsabilité Civile,2015,10.102338411281293
2020,IM,Incendie,2018,9.571114203983953
2023,RG,Responsabilité Civile,2023,10.102133472249937
2022,IM,Incendie,2021,9.571029149695562
2020,IN,Incendie,2020,9.570816482319435
2023,RG,Responsabilité Civile,2022,10.102133472249937
2023,RG,Responsabilité Civile,2022,10.102133472249937
2023,RG,Responsabilité Civile,2023,10.102133472249937
2019,IN,Incendie,2018,9.570759298457263
2018,VM,Risque simple,2018,8.910945977275711
2015,VM,Risque simple,2015,8.9111240349102
2019,IN,Incendie,2019,9.570543783544924
2022,IN,Incendie,2022,9.570369384732068
2019,IN,Incendie,2018,9.570319849923216
2023,RG,Responsabilité Civile,2022,10.102133472249937
2015,IN,Incendie,2015,9.57025147390252
2018,VM,Risque simple,2018,8.911455785016408
2020,VM,Risque simple,2019,8.911462526763668
2015,RG,Responsabilité Civile,2015,10.101928491209966
2020,IN,Incendie,2019,9.570190768823474
2023,IM,Incendie,2022,9.570152390148058
2022,IN,Incendie,2022,9.570106333793214
2015,IN,Incendie,2014,9.570096563990697
2022,IN,Incendie,2022,9.56994930754892
2014,RG,Responsabilité Civile,2014,10.101928491209966
2015,RG,Responsabilité Civile,2014,10.101599203708455
2020,IM,Incendie,2020,9.569486460121487
2020,RG,Responsabilité Civile,2020,10.101518403035262
2022,RG,Responsabilité Civile,2022,10.100763401111893
2014,VM,Risque simple,2013,8.911934336161426
2023,IM,Incendie,2023,9.569289527933261
2023,IM,Incendie,2023,9.569175680645655
2017,RG,Responsabilité Civile,2016,10.100287128510736
2015,IN,Incendie,2015,9.569173585175328
2019,IM,Incendie,2018,9.569088365661685
2019,IN,Incendie,2018,9.569035973011593
2022,VM,Risque simple,2021,8.9121566834081
2020,IM,Incendie,2019,9.568875983798298
2016,IN,Incendie,2016,9.568718065413824
2014,RG,Responsabilité Civile,2013,10.100287128510736
2015,MI,Incendie,2015,9.568399357687078
2018,IM,Incendie,2017,9.56832735481532
2016,IN,Incendie,2015,9.568304284837435
2021,IM,Incendie,2020,9.568269329311347
2022,MI,Incendie,2021,9.568243461435367
2022,IN,Incendie,2022,9.568182634333589
2022,IN,Incendie,2022,9.568095232594937
2017,RG,Responsabilité Civile,2015,10.100287128510736
2014,RG,Responsabilité Civile,2013,10.099745297968841
2021,IN,Incendie,2021,9.568014816247999
2022,IN,Incendie,2022,9.568014816247999
2017,IN,Incendie,2017,9.567967262669793
2017,RG,Responsabilité Civile,2017,10.099712425412863
2018,VM,Risque simple,2018,8.912793804987192
2016,IN,Incendie,2016,9.567781921997371
2017,IN,Incendie,2014,9.567693086176751
2015,RG,Responsabilité Civile,2014,10.098956058224678
2021,RG,Responsabilité Civile,2021,10.098561204642358
2022,MI,Incendie,2022,9.567665104756411
2016,IN,Incendie,2016,9.567487404463579
2020,IM,Incendie,2020,9.567449621590551
2019,IM,Incendie,2019,9.567424432215427
2021,IN,Incendie,2018,9.567399242205784
2014,RG,Responsabilité Civile,2014,10.09823162932864
2016,RG,Responsabilité Civile,2016,10.09823162932864
2021,IM,Incendie,2020,9.567308972793514
2023,IM,Incendie,2018,9.567105311865157
2016,IN,Incendie,2015,9.567073814203857
2018,IN,Incendie,2018,9.56706191482917
2021,IN,Incendie,2021,9.567029715811236
2019,IN,Incendie,2018,9.566967414767673
2022,IM,Incendie,2022,9.56692751206027
2023,IN,Incendie,2022,9.566815495952236
2014,RG,Responsabilité Civile,2013,10.09823162932864
2018,IN,Incendie,2017,9.566760883549746
2023,IN,Incendie,2023,9.566755282109055
2021,IN,Incendie,2019,9.566633443010739
2023,IN,Incendie,2022,9.566615235893575
2018,RG,Responsabilité Civile,2018,10.097655331613764
2015,IN,Incendie,2013,9.566615235893575
2014,VM,Risque simple,2014,8.914296772520364
2022,RG,Responsabilité Civile,2022,10.096171896365629
2015,MI,Incendie,2013,9.566615235893575
2021,RG,Responsabilité Civile,2012,10.096171896365629
2023,IN,Incendie,2023,9.566615235893575
2023,MP,Risque simple,2023,8.914526660514838
2015,MI,Incendie,2013,9.566615235893575
2021,IM,Incendie,2020,9.566611734486886
2022,IN,Incendie,2022,9.56651719187173
2015,RG,Responsabilité Civile,2015,10.09575944018325
2023,RG,Responsabilité Civile,2023,10.095140436758967
2017,IN,Incendie,2017,9.566503184798158
2018,VM,Risque simple,2015,8.914786061273661
2017,IN,Incendie,2017,9.566489877896533
2023,IN,Incendie,2018,9.5664688666387
2023,IM,Incendie,2022,9.566276943384999
2023,IM,Incendie,2023,9.566091289133631
2022,IN,Incendie,2022,9.566047147390986
2017,VM,Risque simple,2017,8.915241529826327
2018,IN,Incendie,2017,9.565942740911943
2020,IM,Incendie,2019,9.565866356113322
2023,IM,Incendie,2022,9.565782956872347
2018,RG,Responsabilité Civile,2018,10.094496679540146
2014,RG,Responsabilité Civile,2007,10.094107912144779
2018,IN,Incendie,2017,9.565624549247142
2018,IM,Incendie,2017,9.565613333596822
2019,IN,Incendie,2019,9.5654324638653
2020,IN,Incendie,2019,9.5654324638653
2016,IN,Incendie,2016,9.565384787325375
2019,IN,Incendie,2019,9.565351131928587
2015,IN,Incendie,2012,9.56493314971059
2023,IN,Incendie,2020,9.564534641585013
2019,MI,Incendie,2019,9.564512185696797
2022,IN,Incendie,2018,9.564512185696797
2021,IN,Incendie,2021,9.564512185696797
2021,IN,Incendie,2009,9.564512185696797
2021,IN,Incendie,2020,9.564512185696797
2021,IN,Incendie,2021,9.564512185696797
2021,VM,Risque simple,2019,8.91632897822935
2016,MI,Incendie,2016,9.564512185696797
2014,VM,Risque simple,2012,8.916456441028835
2018,VM,Risque simple,2009,8.916504738476727
2015,RG,Responsabilité Civile,2015,10.094107912144779
2016,IN,Incendie,2015,9.564510782187039
2023,RG,Responsabilité Civile,2021,10.094107912144779
2023,IM,Incendie,2023,9.564443411402074
2022,IM,Incendie,2022,9.564142994747186
2019,VM,Risque simple,2018,8.917153844436557
2019,IM,Incendie,2019,9.564094554641438
2019,IN,Incendie,2019,9.564094554641438
2022,IM,Incendie,2022,9.564044005942318
2015,IN,Incendie,2014,9.564039091349171
2022,IN,Incendie,2021,9.563954135278781
2020,IM,Incendie,2018,9.563899366382444
2014,VM,Risque simple,2014,8.917340183379588
2023,RG,Responsabilité Civile,2014,10.094107912144779
2023,RG,Responsabilité Civile,2016,10.094107912144779
2018,MI,Incendie,2017,9.563860745485515
2021,MP,Risque simple,2021,8.917722136693456
2017,IN,Incendie,2017,9.563388747859216
2015,IN,Incendie,2015,9.563368373898683
2021,IN,Incendie,2020,9.563284766058748
2021,IN,Incendie,2020,9.563284766058748
2023,IN,Incendie,2020,9.563239094958815
2018,IN,Incendie,2017,9.563158287133481
2023,RG,Responsabilité Civile,2020,10.094107912144779
2015,VM,Risque simple,2012,8.917991426593698
2018,IM,Incendie,2018,9.563069742366665
2015,IN,Incendie,2014,9.56284553444697
2016,IN,Incendie,2016,9.562737981147352
2014,VM,Risque simple,2013,8.918322245749135
2017,IN,Incendie,2017,9.5626332285795
2020,IM,Incendie,2018,9.562625494733483
2015,MP,Risque simple,2015,8.918527111238252
2017,VM,Risque simple,2015,8.918569953615796
2020,MP,Risque simple,2020,8.918603422946177
2015,IN,Incendie,2015,9.562404000122104
2023,RG,Responsabilité Civile,2016,10.094107912144779
2020,IN,Incendie,2019,9.562271079802716
2016,IN,Incendie,2015,9.561799738405645
2021,IN,Incendie,2021,9.561776517341464
2022,IN,Incendie,2022,9.56173992547935
2022,IN,Incendie,2021,9.561683627692188
2016,IN,Incendie,2016,9.56154427703786
2017,IN,Incendie,2017,9.561453477526989
2021,IN,Incendie,2017,9.56141194632068
2021,IN,Incendie,2021,9.561369005463257
2023,IM,Incendie,2022,9.561366893570238
2018,IM,Incendie,2017,9.561032454237056
2020,IN,Incendie,2020,9.560997243589352
2015,IN,Incendie,2014,9.560997243589352
2022,RG,Responsabilité Civile,2017,10.094107912144779
2018,IN,Incendie,2018,9.560997243589352
2023,IN,Incendie,2023,9.56084230200906
2021,IN,Incendie,2021,9.560838075993285
2018,VM,Risque simple,2017,8.919554822049548
2023,RG,Responsabilité Civile,2021,10.094107912144779
2023,RG,Responsabilité Civile,2018,10.094107912144779
2019,MH,Risque simple,2018,10.18459807960487
2016,IN,Incendie,2015,9.560762004655238
2023,RG,Responsabilité Civile,2017,10.094107912144779
2023,RG,Responsabilité Civile,2017,10.094107912144779
2022,RG,Responsabilité Civile,2016,10.094107912144779
2022,IM,Incendie,2022,9.560758482693872
2015,VM,Risque simple,2015,8.919964006507852
2014,IN,Incendie,2012,9.560754960720102
2017,VM,Risque simple,2016,8.919988070968524
2016,IN,Incendie,2013,9.560750734335203
2015,IN,Incendie,2015,9.560715513766388
2023,IN,Incendie,2021,9.560634501750148
2018,MI,Incendie,2018,9.56058941395928
2019,VM,Risque simple,2018,8.920085659789466
2023,IM,Incendie,2022,9.560549255933921
2019,VM,Risque simple,2018,8.92012709873687
2017,IN,Incendie,2016,9.560526710370747
2023,IN,Incendie,2022,9.560376628512438
2018,RG,Responsabilité Civile,2015,10.093694603604073
2014,IN,Incendie,2013,9.56028642763926
2017,IM,Incendie,2017,9.560201152144742
2019,VM,Risque simple,2018,8.920284818378505
2018,IN,Incendie,2016,9.560141948351172
2021,IM,Incendie,2021,9.560112345139926
2023,IM,Incendie,2023,9.560041857776167
2014,IN,Incendie,2013,9.55999251366513
2019,IM,Incendie,2018,9.559965020889912
2019,IN,Incendie,2018,9.559956561422393
2020,MI,Incendie,2018,9.559953036623138
2020,RG,Responsabilité Civile,2019,10.093501943458866
2015,IN,Incendie,2015,9.55991355802265
2018,VM,Risque simple,2015,8.920908769989724
2015,MI,Incendie,2015,9.559817674932265
2023,IM,Incendie,2023,9.559765499388341
2018,RG,Responsabilité Civile,2012,10.092039659080719
2016,IN,Incendie,2016,9.55963222787211
2018,IN,Incendie,2017,9.559538433564368
2016,IM,Incendie,2016,9.559517275737559
2022,IM,Incendie,2022,9.559430523967116
2018,RG,Responsabilité Civile,2018,10.09189057964595
2014,RG,Responsabilité Civile,2012,10.091459780838896
2022,IN,Incendie,2022,9.559398783634071
2022,IN,Incendie,2022,9.55924218324479
2019,VM,Risque simple,2018,8.921721861202867
2017,IN,Incendie,2016,9.559235128595953
2018,IN,Incendie,2018,9.559060157381094
2023,IN,Incendie,2022,9.558819521961292
2014,MI,Incendie,2014,9.558760236311013
2020,IN,Incendie,2020,9.558618359950025
2022,RG,Responsabilité Civile,2022,10.091343764828558
2018,IN,Incendie,2016,9.558427042040849
2014,IN,Incendie,2013,9.558396681959692
2021,IN,Incendie,2020,9.558350787063938
2017,MP,Risque simple,2015,8.922658299524402
2022,RG,Responsabilité Civile,2022,10.091343764828558
2019,IN,Incendie,2019,9.558304183937567
2015,RG,Responsabilité Civile,2015,10.091211158619078
2014,RG,Responsabilité Civile,2013,10.090558645737401
2016,RG,Responsabilité Civile,2013,10.089967119478747
2023,IN,Incendie,2021,9.558264640187698
2021,RG,Responsabilité Civile,2020,10.089967119478747
2014,RG,Responsabilité Civile,2014,10.089967119478747
2022,RG,Responsabilité Civile,2022,10.089967119478747
2022,RG,Responsabilité Civile,2022,10.089967119478747
2014,MP,Risque simple,2012,8.922658299524402
2022,RG,Responsabilité Civile,2019,10.089638019688197
2019,MP,Risque simple,2019,8.922658299524402
2019,VM,Risque simple,2016,8.922658299524402
2022,RG,Responsabilité Civile,2021,10.089448312722622
2019,RG,Responsabilité Civile,2017,10.089302998584339
2018,IM,Incendie,2017,9.558229331946752
2016,RG,Responsabilité Civile,2008,10.089136899422757
2017,RG,Responsabilité Civile,2016,10.087890275533907
2022,IN,Incendie,2022,9.558197553463959
2015,IN,Incendie,2014,9.55814882449553
2018,MH,Risque simple,2018,8.922658299524402
2018,IM,Incendie,2017,9.557705917620586
2015,RG,Responsabilité Civile,2011,10.087890275533907
2022,RG,Responsabilité Civile,2022,10.087391190512735
2023,RG,Responsabilité Civile,2023,10.087391190512735
2018,MH,Risque simple,2018,8.922658299524402
2022,RG,Responsabilité Civile,2022,10.087058328730514
2020,RG,Responsabilité Civile,2019,10.087058328730514
2022,IN,Incendie,2022,9.55756530488091
2016,MP,Risque simple,2016,8.922658299524402
2017,RG,Responsabilité Civile,2017,10.086850233838494
2017,RG,Responsabilité Civile,2004,10.085809109330082
2017,RG,Responsabilité Civile,2017,10.085809109330082
2015,RG,Responsabilité Civile,2015,10.085809109330082
2019,IN,Incendie,2018,9.557162435313318
2020,IN,Incendie,2019,9.557017503934537
2017,MP,Risque simple,2007,8.922658299524402
2017,IN,Incendie,2017,9.556989222191813
2017,RG,Responsabilité Civile,2016,10.085809109330082
2015,MP,Risque simple,2011,8.922658299524402
2023,IM,Incendie,2023,9.556601681753342
2016,MP,Risque simple,2016,8.922658299524402
2023,IN,Incendie,2022,9.5563095127644
2022,RG,Responsabilité Civile,2022,10.085809109330082
2019,IM,Incendie,2018,9.556305267549465
2018,MP,Risque simple,2017,8.922658299524402
2023,RG,Responsabilité Civile,2004,10.085809109330082
2020,MP,Risque simple,2018,8.922658299524402
2014,MH,Risque simple,2014,10.181119289134408
2018,MI,Incendie,2016,9.55618780945569
2014,RN,Responsabilité Civile,2014,8.922658299524402
2017,RG,Responsabilité Civile,2017,10.085809109330082
2018,IN,Incendie,2013,9.556136151829685
2018,RG,Responsabilité Civile,2018,10.085809109330082
2021,RG,Responsabilité Civile,2020,10.085809109330082
2023,RG,Responsabilité Civile,2023,10.085809109330082
2017,RG,Responsabilité Civile,2017,10.085809109330082
2021,RG,Responsabilité Civile,2020,10.085809109330082
2019,RN,Responsabilité Civile,2018,8.922658299524402
2015,RG,Responsabilité Civile,2015,10.085809109330082
2021,IN,Incendie,2017,9.556095814567708
2021,RG,Responsabilité Civile,2020,10.085809109330082
2016,RG,Responsabilité Civile,2015,10.085809109330082
2019,RG,Responsabilité Civile,2016,10.085809109330082
2019,RG,Responsabilité Civile,2017,10.085809109330082
2019,RG,Responsabilité Civile,2019,10.085809109330082
2016,RN,Responsabilité Civile,2015,8.922658299524402
2017,RG,Responsabilité Civile,2017,10.085809109330082
2014,RN,Responsabilité Civile,2013,8.922658299524402
2023,RG,Responsabilité Civile,2013,10.085809109330082
2018,RG,Responsabilité Civile,2013,10.085809109330082
2023,RG,Responsabilité Civile,2022,10.085809109330082
2021,IN,Incendie,2021,9.556075291476578
2016,RP,Responsabilité Civile,2014,8.922658299524402
2021,IM,Incendie,2021,9.556053352534068
2023,IM,Incendie,2017,9.555701556014641
2018,RN,Responsabilité Civile,2017,8.922658299524402
2023,RG,Responsabilité Civile,2004,10.085809109330082
2019,IN,Incendie,2018,9.555701556014641
2019,RG,Responsabilité Civile,2019,10.085809109330082
2016,RG,Responsabilité Civile,2016,10.085809109330082
2022,RG,Responsabilité Civile,2021,10.085809109330082
2016,RG,Responsabilité Civile,2015,10.085809109330082
2019,RG,Responsabilité Civile,2019,10.085809109330082
2022,RG,Responsabilité Civile,2022,10.085809109330082
2023,RG,Responsabilité Civile,2023,10.085809109330082
2023,IM,Incendie,2018,9.555701556014641
2016,MH,Risque simple,2016,8.922658299524402
2014,MP,Risque simple,2007,8.922658299524402
2018,MH,Risque simple,2018,10.179906432709199
2018,RG,Responsabilité Civile,2018,10.085809109330082
2016,RG,Responsabilité Civile,2016,10.085809109330082
2022,MH,Risque simple,2022,10.178378794984049
2021,RG,Responsabilité Civile,2021,10.085809109330082
2014,MP,Risque simple,2010,8.922658299524402
2019,IN,Incendie,2012,9.555701556014641
2023,RG,Responsabilité Civile,2022,10.085809109330082
2022,IN,Incendie,2022,9.555701556014641
2014,MH,Risque simple,2014,10.17789439778788
2020,RG,Responsabilité Civile,2020,10.085809109330082
2023,IM,Incendie,2017,9.555701556014641
2023,IM,Incendie,2018,9.555701556014641
2016,RG,Responsabilité Civile,2015,10.085809109330082
2018,IN,Incendie,2016,9.555701556014641
2016,IN,Incendie,2015,9.55569730821801
2019,MI,Incendie,2019,9.555618720725487
2017,IN,Incendie,2016,9.555411956562644
2017,IN,Incendie,2015,9.555347511047232
2016,VM,Risque simple,2016,8.922842282598477
2023,IM,Incendie,2023,9.555336887761344
2017,IM,Incendie,2016,9.5551350238842
2022,IM,Incendie,2022,9.555106688850762
2014,VM,Risque simple,2013,8.922923597663072
2021,IN,Incendie,2018,9.555067726868797
2016,IN,Incendie,2016,9.555008218366503
2021,IM,Incendie,2021,9.554965710125211
2018,RG,Responsabilité Civile,2018,10.085809109330082
2014,MI,Incendie,2012,9.554780778246572
2014,MI,Incendie,2012,9.554780778246572
2017,RG,Responsabilité Civile,2016,10.085809109330082
2014,MI,Incendie,2012,9.554780778246572
